sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2016-08-05,2016,8,218,16.00,11.279,
2016-08-05,2016,8,218,17.00,10.949,
2016-08-05,2016,8,218,18.00,10.824,
2016-08-05,2016,8,218,19.00,10.744,
2016-08-05,2016,8,218,20.00,12.044,
2016-08-06,2016,8,219,0.00,25.960,
2016-08-06,2016,8,219,0.50,26.044,
2016-08-06,2016,8,219,1.00,26.200,
2016-08-06,2016,8,219,1.50,25.986,
2016-08-06,2016,8,219,2.00,26.274,
2016-08-06,2016,8,219,3.00,25.946,
2016-08-06,2016,8,219,4.00,25.946,
2016-08-06,2016,8,219,5.00,25.930,
2016-08-06,2016,8,219,6.00,25.844,
2016-08-06,2016,8,219,7.00,25.740,
2016-08-06,2016,8,219,8.00,25.116,
2016-08-06,2016,8,219,9.00,21.813,
2016-08-06,2016,8,219,10.00,17.990,
2016-08-06,2016,8,219,11.00,15.728,
2016-08-06,2016,8,219,12.00,13.868,
2016-08-06,2016,8,219,13.00,12.235,
2016-08-06,2016,8,219,14.00,11.399,
2016-08-06,2016,8,219,15.00,11.147,
2016-08-06,2016,8,219,16.00,11.042,
2016-08-06,2016,8,219,17.00,10.811,
2016-08-06,2016,8,219,18.00,10.722,
2016-08-06,2016,8,219,19.00,10.615,
2016-08-06,2016,8,219,20.00,11.900,
2016-08-07,2016,8,220,0.00,25.653,
2016-08-07,2016,8,220,0.50,25.753,
2016-08-07,2016,8,220,1.00,25.895,
2016-08-07,2016,8,220,1.50,25.633,
2016-08-07,2016,8,220,2.00,25.897,
2016-08-07,2016,8,220,3.00,25.577,
2016-08-07,2016,8,220,4.00,25.577,
2016-08-07,2016,8,220,5.00,25.533,
2016-08-07,2016,8,220,6.00,25.366,
2016-08-07,2016,8,220,7.00,25.077,
2016-08-07,2016,8,220,8.00,23.974,
2016-08-07,2016,8,220,9.00,21.024,
2016-08-07,2016,8,220,10.00,18.174,
2016-08-07,2016,8,220,11.00,15.966,
2016-08-07,2016,8,220,12.00,14.377,
2016-08-07,2016,8,220,13.00,13.057,
2016-08-07,2016,8,220,14.00,12.189,
2016-08-07,2016,8,220,15.00,11.562,
2016-08-07,2016,8,220,16.00,11.182,
2016-08-07,2016,8,220,17.00,10.910,
2016-08-07,2016,8,220,18.00,10.769,
2016-08-07,2016,8,220,19.00,10.668,
2016-08-07,2016,8,220,20.00,11.784,
2016-08-08,2016,8,221,0.00,25.901,
2016-08-08,2016,8,221,0.50,25.956,
2016-08-08,2016,8,221,1.00,26.038,
2016-08-08,2016,8,221,1.50,25.748,
2016-08-08,2016,8,221,2.00,25.948,
2016-08-08,2016,8,221,3.00,25.441,
2016-08-08,2016,8,221,4.00,25.405,
2016-08-08,2016,8,221,5.00,25.376,
2016-08-08,2016,8,221,6.00,25.309,
2016-08-08,2016,8,221,7.00,25.123,
2016-08-08,2016,8,221,8.00,23.453,
2016-08-08,2016,8,221,9.00,20.924,
2016-08-08,2016,8,221,10.00,18.664,
2016-08-08,2016,8,221,11.00,16.166,
2016-08-08,2016,8,221,12.00,14.130,
2016-08-08,2016,8,221,13.00,12.876,
2016-08-08,2016,8,221,14.00,11.900,
2016-08-08,2016,8,221,15.00,11.513,
2016-08-08,2016,8,221,16.00,11.191,
2016-08-08,2016,8,221,17.00,10.904,
2016-08-08,2016,8,221,18.00,10.718,
2016-08-08,2016,8,221,19.00,10.597,
2016-08-08,2016,8,221,20.00,11.660,
2016-08-09,2016,8,222,0.00,25.696,
2016-08-09,2016,8,222,0.50,25.765,
2016-08-09,2016,8,222,1.00,25.906,
2016-08-09,2016,8,222,1.50,25.675,
2016-08-09,2016,8,222,2.00,25.912,
2016-08-09,2016,8,222,3.00,25.468,
2016-08-09,2016,8,222,4.00,25.376,
2016-08-09,2016,8,222,5.00,25.310,
2016-08-09,2016,8,222,6.00,25.233,
2016-08-09,2016,8,222,7.00,25.146,
2016-08-09,2016,8,222,8.00,23.828,
2016-08-09,2016,8,222,9.00,21.233,
2016-08-09,2016,8,222,10.00,18.923,
2016-08-09,2016,8,222,11.00,15.957,
2016-08-09,2016,8,222,12.00,13.914,
2016-08-09,2016,8,222,13.00,12.677,
2016-08-09,2016,8,222,14.00,11.724,
2016-08-09,2016,8,222,15.00,11.295,
2016-08-09,2016,8,222,16.00,11.086,
2016-08-09,2016,8,222,17.00,10.864,
2016-08-09,2016,8,222,18.00,10.733,
2016-08-09,2016,8,222,19.00,10.619,
2016-08-09,2016,8,222,20.00,11.629,
2016-08-10,2016,8,223,0.00,26.267,
2016-08-10,2016,8,223,0.50,26.322,
2016-08-10,2016,8,223,1.00,26.415,
2016-08-10,2016,8,223,1.50,26.137,
2016-08-10,2016,8,223,2.00,26.339,
2016-08-10,2016,8,223,3.00,25.937,
2016-08-10,2016,8,223,4.00,25.799,
2016-08-10,2016,8,223,5.00,25.577,
2016-08-10,2016,8,223,6.00,25.318,
2016-08-10,2016,8,223,7.00,24.985,
2016-08-10,2016,8,223,8.00,23.420,
2016-08-10,2016,8,223,9.00,21.409,
2016-08-10,2016,8,223,10.00,18.478,
2016-08-10,2016,8,223,11.00,16.101,
2016-08-10,2016,8,223,12.00,14.169,
2016-08-10,2016,8,223,13.00,12.643,
2016-08-10,2016,8,223,14.00,11.951,
2016-08-10,2016,8,223,15.00,11.448,
2016-08-10,2016,8,223,16.00,11.196,
2016-08-10,2016,8,223,17.00,10.950,
2016-08-10,2016,8,223,18.00,10.782,
2016-08-10,2016,8,223,19.00,10.659,
2016-08-10,2016,8,223,20.00,11.668,
2016-08-11,2016,8,224,0.00,26.009,
2016-08-11,2016,8,224,0.50,26.088,
2016-08-11,2016,8,224,1.00,26.227,
2016-08-11,2016,8,224,1.50,26.026,
2016-08-11,2016,8,224,2.00,26.292,
2016-08-11,2016,8,224,3.00,25.974,
2016-08-11,2016,8,224,4.00,25.954,
2016-08-11,2016,8,224,5.00,25.893,
2016-08-11,2016,8,224,6.00,25.766,
2016-08-11,2016,8,224,7.00,25.318,
2016-08-11,2016,8,224,8.00,23.944,
2016-08-11,2016,8,224,9.00,21.089,
2016-08-11,2016,8,224,10.00,18.493,
2016-08-11,2016,8,224,11.00,16.394,
2016-08-11,2016,8,224,12.00,14.660,
2016-08-11,2016,8,224,13.00,12.841,
2016-08-11,2016,8,224,14.00,11.790,
2016-08-11,2016,8,224,15.00,11.298,
2016-08-11,2016,8,224,16.00,11.037,
2016-08-11,2016,8,224,17.00,10.800,
2016-08-11,2016,8,224,18.00,10.690,
2016-08-11,2016,8,224,19.00,10.606,
2016-08-11,2016,8,224,20.00,11.638,
2016-08-12,2016,8,225,0.00,26.361,
2016-08-12,2016,8,225,0.50,26.432,
2016-08-12,2016,8,225,1.00,26.561,
2016-08-12,2016,8,225,1.50,26.348,
2016-08-12,2016,8,225,2.00,26.590,
2016-08-12,2016,8,225,3.00,26.194,
2016-08-12,2016,8,225,4.00,26.092,
2016-08-12,2016,8,225,5.00,25.999,
2016-08-12,2016,8,225,6.00,25.866,
2016-08-12,2016,8,225,7.00,25.437,
2016-08-12,2016,8,225,8.00,23.565,
2016-08-12,2016,8,225,9.00,21.404,
2016-08-12,2016,8,225,10.00,18.757,
2016-08-12,2016,8,225,11.00,16.078,
2016-08-12,2016,8,225,12.00,13.937,
2016-08-12,2016,8,225,13.00,12.225,
2016-08-12,2016,8,225,14.00,11.454,
2016-08-12,2016,8,225,15.00,11.157,
2016-08-12,2016,8,225,16.00,11.027,
2016-08-12,2016,8,225,17.00,10.850,
2016-08-12,2016,8,225,18.00,10.757,
2016-08-12,2016,8,225,19.00,10.683,
2016-08-12,2016,8,225,20.00,11.698,
2016-08-13,2016,8,226,0.00,26.006,
2016-08-13,2016,8,226,0.50,26.092,
2016-08-13,2016,8,226,1.00,26.233,
2016-08-13,2016,8,226,1.50,26.039,
2016-08-13,2016,8,226,2.00,26.311,
2016-08-13,2016,8,226,3.00,26.038,
2016-08-13,2016,8,226,4.00,26.069,
2016-08-13,2016,8,226,5.00,26.047,
2016-08-13,2016,8,226,6.00,25.915,
2016-08-13,2016,8,226,7.00,25.452,
2016-08-13,2016,8,226,8.00,24.546,
2016-08-13,2016,8,226,9.00,22.469,
2016-08-13,2016,8,226,10.00,19.497,
2016-08-13,2016,8,226,11.00,16.719,
2016-08-13,2016,8,226,12.00,14.510,
2016-08-13,2016,8,226,13.00,12.840,
2016-08-13,2016,8,226,14.00,11.792,
2016-08-13,2016,8,226,15.00,11.248,
2016-08-13,2016,8,226,16.00,11.060,
2016-08-13,2016,8,226,17.00,10.828,
2016-08-13,2016,8,226,18.00,10.730,
2016-08-13,2016,8,226,19.00,10.653,
2016-08-13,2016,8,226,20.00,11.661,
2016-08-14,2016,8,227,0.00,26.245,
2016-08-14,2016,8,227,0.50,26.341,
2016-08-14,2016,8,227,1.00,26.464,
2016-08-14,2016,8,227,1.50,26.218,
2016-08-14,2016,8,227,2.00,26.413,
2016-08-14,2016,8,227,3.00,26.031,
2016-08-14,2016,8,227,4.00,26.010,
2016-08-14,2016,8,227,5.00,25.970,
2016-08-14,2016,8,227,6.00,25.892,
2016-08-14,2016,8,227,7.00,25.808,
2016-08-14,2016,8,227,8.00,25.570,
2016-08-14,2016,8,227,9.00,22.589,
2016-08-14,2016,8,227,10.00,18.436,
2016-08-14,2016,8,227,11.00,15.714,
2016-08-14,2016,8,227,12.00,13.873,
2016-08-14,2016,8,227,13.00,12.540,
2016-08-14,2016,8,227,14.00,11.698,
2016-08-14,2016,8,227,15.00,11.292,
2016-08-14,2016,8,227,16.00,11.128,
2016-08-14,2016,8,227,17.00,10.916,
2016-08-14,2016,8,227,18.00,10.769,
2016-08-14,2016,8,227,19.00,10.661,
2016-08-14,2016,8,227,20.00,11.683,
2016-08-15,2016,8,228,0.00,26.457,
2016-08-15,2016,8,228,0.50,26.529,
2016-08-15,2016,8,228,1.00,26.653,
2016-08-15,2016,8,228,1.50,26.434,
2016-08-15,2016,8,228,2.00,26.674,
2016-08-15,2016,8,228,3.00,26.341,
2016-08-15,2016,8,228,4.00,26.329,
2016-08-15,2016,8,228,5.00,26.170,
2016-08-15,2016,8,228,6.00,25.966,
2016-08-15,2016,8,228,7.00,25.249,
2016-08-15,2016,8,228,8.00,23.624,
2016-08-15,2016,8,228,9.00,21.050,
2016-08-15,2016,8,228,10.00,18.653,
2016-08-15,2016,8,228,11.00,16.354,
2016-08-15,2016,8,228,12.00,14.229,
2016-08-15,2016,8,228,13.00,12.834,
2016-08-15,2016,8,228,14.00,12.004,
2016-08-15,2016,8,228,15.00,11.484,
2016-08-15,2016,8,228,16.00,11.165,
2016-08-15,2016,8,228,17.00,10.915,
2016-08-15,2016,8,228,18.00,10.766,
2016-08-15,2016,8,228,19.00,10.668,
2016-08-15,2016,8,228,20.00,11.616,
2016-08-16,2016,8,229,0.00,26.565,
2016-08-16,2016,8,229,0.50,26.651,
2016-08-16,2016,8,229,1.00,26.753,
2016-08-16,2016,8,229,1.50,26.416,
2016-08-16,2016,8,229,2.00,26.530,
2016-08-16,2016,8,229,3.00,26.138,
2016-08-16,2016,8,229,4.00,26.088,
2016-08-16,2016,8,229,5.00,25.994,
2016-08-16,2016,8,229,6.00,25.864,
2016-08-16,2016,8,229,7.00,25.190,
2016-08-16,2016,8,229,8.00,24.181,
2016-08-16,2016,8,229,9.00,22.070,
2016-08-16,2016,8,229,10.00,19.566,
2016-08-16,2016,8,229,11.00,17.178,
2016-08-16,2016,8,229,12.00,14.576,
2016-08-16,2016,8,229,13.00,12.756,
2016-08-16,2016,8,229,14.00,11.806,
2016-08-16,2016,8,229,15.00,11.364,
2016-08-16,2016,8,229,16.00,11.118,
2016-08-16,2016,8,229,17.00,10.908,
2016-08-16,2016,8,229,18.00,10.774,
2016-08-16,2016,8,229,19.00,10.667,
2016-08-16,2016,8,229,20.00,11.604,
2016-08-17,2016,8,230,0.00,26.919,
2016-08-17,2016,8,230,0.50,26.794,
2016-08-17,2016,8,230,1.00,26.743,
2016-08-17,2016,8,230,1.50,26.439,
2016-08-17,2016,8,230,2.00,26.649,
2016-08-17,2016,8,230,3.00,26.292,
2016-08-17,2016,8,230,4.00,26.261,
2016-08-17,2016,8,230,5.00,26.183,
2016-08-17,2016,8,230,6.00,26.071,
2016-08-17,2016,8,230,7.00,25.830,
2016-08-17,2016,8,230,8.00,24.622,
2016-08-17,2016,8,230,9.00,21.742,
2016-08-17,2016,8,230,10.00,18.677,
2016-08-17,2016,8,230,11.00,15.986,
2016-08-17,2016,8,230,12.00,14.032,
2016-08-17,2016,8,230,13.00,12.600,
2016-08-17,2016,8,230,14.00,11.833,
2016-08-17,2016,8,230,15.00,11.442,
2016-08-17,2016,8,230,16.00,11.213,
2016-08-17,2016,8,230,17.00,10.996,
2016-08-17,2016,8,230,18.00,10.878,
2016-08-17,2016,8,230,19.00,10.760,
2016-08-17,2016,8,230,20.00,11.651,
2016-08-18,2016,8,231,0.00,27.105,
2016-08-18,2016,8,231,0.50,27.178,
2016-08-18,2016,8,231,1.00,27.273,
2016-08-18,2016,8,231,1.50,26.994,
2016-08-18,2016,8,231,2.00,27.102,
2016-08-18,2016,8,231,3.00,26.474,
2016-08-18,2016,8,231,4.00,26.276,
2016-08-18,2016,8,231,5.00,26.106,
2016-08-18,2016,8,231,6.00,25.888,
2016-08-18,2016,8,231,7.00,25.669,
2016-08-18,2016,8,231,8.00,24.162,
2016-08-18,2016,8,231,9.00,21.148,
2016-08-18,2016,8,231,10.00,18.824,
2016-08-18,2016,8,231,11.00,17.009,
2016-08-18,2016,8,231,12.00,14.848,
2016-08-18,2016,8,231,13.00,13.176,
2016-08-18,2016,8,231,14.00,12.000,
2016-08-18,2016,8,231,15.00,11.348,
2016-08-18,2016,8,231,16.00,11.199,
2016-08-18,2016,8,231,17.00,10.981,
2016-08-18,2016,8,231,18.00,10.854,
2016-08-18,2016,8,231,19.00,10.697,
2016-08-18,2016,8,231,20.00,11.552,
2016-08-19,2016,8,232,0.00,26.426,
2016-08-19,2016,8,232,0.50,26.534,
2016-08-19,2016,8,232,1.00,26.665,
2016-08-19,2016,8,232,1.50,26.485,
2016-08-19,2016,8,232,2.00,26.739,
2016-08-19,2016,8,232,3.00,26.491,
2016-08-19,2016,8,232,4.00,26.538,
2016-08-19,2016,8,232,5.00,26.500,
2016-08-19,2016,8,232,6.00,26.375,
2016-08-19,2016,8,232,7.00,26.038,
2016-08-19,2016,8,232,8.00,24.793,
2016-08-19,2016,8,232,9.00,21.762,
2016-08-19,2016,8,232,10.00,18.988,
2016-08-19,2016,8,232,11.00,16.621,
2016-08-19,2016,8,232,12.00,14.054,
2016-08-19,2016,8,232,13.00,12.335,
2016-08-19,2016,8,232,14.00,11.566,
2016-08-19,2016,8,232,15.00,11.237,
2016-08-19,2016,8,232,16.00,11.118,
2016-08-19,2016,8,232,17.00,10.907,
2016-08-19,2016,8,232,18.00,10.776,
2016-08-19,2016,8,232,19.00,10.657,
2016-08-19,2016,8,232,20.00,11.451,
2016-08-20,2016,8,233,0.00,25.728,
2016-08-20,2016,8,233,0.50,25.850,
2016-08-20,2016,8,233,1.00,25.979,
2016-08-20,2016,8,233,1.50,25.799,
2016-08-20,2016,8,233,2.00,26.055,
2016-08-20,2016,8,233,3.00,25.812,
2016-08-20,2016,8,233,4.00,25.867,
2016-08-20,2016,8,233,5.00,25.857,
2016-08-20,2016,8,233,6.00,25.815,
2016-08-20,2016,8,233,7.00,25.735,
2016-08-20,2016,8,233,8.00,24.678,
2016-08-20,2016,8,233,9.00,22.826,
2016-08-20,2016,8,233,10.00,21.130,
2016-08-20,2016,8,233,11.00,17.726,
2016-08-20,2016,8,233,12.00,15.198,
2016-08-20,2016,8,233,13.00,13.455,
2016-08-20,2016,8,233,14.00,12.162,
2016-08-20,2016,8,233,15.00,11.648,
2016-08-20,2016,8,233,16.00,11.326,
2016-08-20,2016,8,233,17.00,11.053,
2016-08-20,2016,8,233,18.00,10.871,
2016-08-20,2016,8,233,19.00,10.744,
2016-08-20,2016,8,233,20.00,11.463,
2016-08-21,2016,8,234,0.00,24.889,
2016-08-21,2016,8,234,0.50,25.037,
2016-08-21,2016,8,234,1.00,25.167,
2016-08-21,2016,8,234,1.50,24.985,
2016-08-21,2016,8,234,2.00,25.242,
2016-08-21,2016,8,234,3.00,24.997,
2016-08-21,2016,8,234,4.00,25.050,
2016-08-21,2016,8,234,5.00,25.025,
2016-08-21,2016,8,234,6.00,24.948,
2016-08-21,2016,8,234,7.00,24.873,
2016-08-21,2016,8,234,8.00,24.860,
2016-08-21,2016,8,234,9.00,24.670,H
2016-08-21,2016,8,234,10.00,22.061,
2016-08-21,2016,8,234,11.00,15.993,
2016-08-21,2016,8,234,12.00,13.917,
2016-08-21,2016,8,234,13.00,12.751,
2016-08-21,2016,8,234,14.00,11.783,
2016-08-21,2016,8,234,15.00,11.391,
2016-08-21,2016,8,234,16.00,11.186,
2016-08-21,2016,8,234,17.00,10.966,
2016-08-21,2016,8,234,18.00,10.804,
2016-08-21,2016,8,234,19.00,10.673,
2016-08-21,2016,8,234,20.00,11.354,
2016-08-22,2016,8,235,0.00,24.577,
2016-08-22,2016,8,235,0.50,24.699,
2016-08-22,2016,8,235,1.00,24.825,
2016-08-22,2016,8,235,1.50,24.641,
2016-08-22,2016,8,235,2.00,24.890,
2016-08-22,2016,8,235,3.00,24.641,
2016-08-22,2016,8,235,4.00,24.686,
2016-08-22,2016,8,235,5.00,24.667,
2016-08-22,2016,8,235,6.00,24.612,
2016-08-22,2016,8,235,7.00,24.564,
2016-08-22,2016,8,235,8.00,24.583,
2016-08-22,2016,8,235,9.00,24.114,
2016-08-22,2016,8,235,10.00,18.882,
2016-08-22,2016,8,235,11.00,16.240,
2016-08-22,2016,8,235,12.00,14.385,
2016-08-22,2016,8,235,13.00,13.129,
2016-08-22,2016,8,235,14.00,12.128,
2016-08-22,2016,8,235,15.00,11.593,
2016-08-22,2016,8,235,16.00,11.314,
2016-08-22,2016,8,235,17.00,11.059,
2016-08-22,2016,8,235,18.00,10.899,
2016-08-22,2016,8,235,19.00,10.728,
2016-08-22,2016,8,235,20.00,11.326,
2016-08-23,2016,8,236,0.00,24.321,
2016-08-23,2016,8,236,0.50,24.450,
2016-08-23,2016,8,236,1.00,24.575,
2016-08-23,2016,8,236,1.50,24.391,
2016-08-23,2016,8,236,2.00,24.641,
2016-08-23,2016,8,236,3.00,24.395,
2016-08-23,2016,8,236,4.00,24.443,
2016-08-23,2016,8,236,5.00,24.435,
2016-08-23,2016,8,236,6.00,24.391,
2016-08-23,2016,8,236,7.00,24.350,
2016-08-23,2016,8,236,8.00,24.375,
2016-08-23,2016,8,236,9.00,24.017,H
2016-08-23,2016,8,236,10.00,18.810,
2016-08-23,2016,8,236,11.00,15.858,
2016-08-23,2016,8,236,12.00,14.093,
2016-08-23,2016,8,236,13.00,12.809,
2016-08-23,2016,8,236,14.00,11.977,
2016-08-23,2016,8,236,15.00,11.530,
2016-08-23,2016,8,236,16.00,11.218,
2016-08-23,2016,8,236,17.00,10.982,
2016-08-23,2016,8,236,18.00,10.840,
2016-08-23,2016,8,236,19.00,10.720,
2016-08-23,2016,8,236,20.00,11.312,
2016-08-24,2016,8,237,0.00,24.248,
2016-08-24,2016,8,237,0.50,24.339,
2016-08-24,2016,8,237,1.00,24.459,
2016-08-24,2016,8,237,1.50,24.267,
2016-08-24,2016,8,237,2.00,24.514,
2016-08-24,2016,8,237,3.00,24.258,
2016-08-24,2016,8,237,4.00,24.293,
2016-08-24,2016,8,237,5.00,24.265,
2016-08-24,2016,8,237,6.00,24.181,
2016-08-24,2016,8,237,7.00,24.105,
2016-08-24,2016,8,237,8.00,24.085,
2016-08-24,2016,8,237,9.00,23.489,
2016-08-24,2016,8,237,10.00,19.723,
2016-08-24,2016,8,237,11.00,16.276,
2016-08-24,2016,8,237,12.00,14.551,
2016-08-24,2016,8,237,13.00,12.927,
2016-08-24,2016,8,237,14.00,12.063,
2016-08-24,2016,8,237,15.00,11.495,
2016-08-24,2016,8,237,16.00,11.199,
2016-08-24,2016,8,237,17.00,11.003,
2016-08-24,2016,8,237,18.00,10.887,
2016-08-24,2016,8,237,19.00,10.760,
2016-08-24,2016,8,237,20.00,11.335,
2016-08-25,2016,8,238,0.00,24.713,
2016-08-25,2016,8,238,0.50,24.774,
2016-08-25,2016,8,238,1.00,24.854,
2016-08-25,2016,8,238,1.50,24.590,
2016-08-25,2016,8,238,2.00,24.780,
2016-08-25,2016,8,238,3.00,24.471,
2016-08-25,2016,8,238,4.00,24.472,
2016-08-25,2016,8,238,5.00,24.437,
2016-08-25,2016,8,238,6.00,24.372,
2016-08-25,2016,8,238,7.00,24.307,
2016-08-25,2016,8,238,8.00,24.269,
2016-08-25,2016,8,238,9.00,23.723,H
2016-08-25,2016,8,238,10.00,19.932,
2016-08-25,2016,8,238,11.00,16.547,
2016-08-25,2016,8,238,12.00,14.596,
2016-08-25,2016,8,238,13.00,13.235,
2016-08-25,2016,8,238,14.00,12.287,
2016-08-25,2016,8,238,15.00,11.712,
2016-08-25,2016,8,238,16.00,11.318,
2016-08-25,2016,8,238,17.00,11.038,
2016-08-25,2016,8,238,18.00,10.880,
2016-08-25,2016,8,238,19.00,10.752,
2016-08-25,2016,8,238,20.00,11.337,
2016-08-26,2016,8,239,0.00,24.478,
2016-08-26,2016,8,239,0.50,24.533,
2016-08-26,2016,8,239,1.00,24.604,
2016-08-26,2016,8,239,1.50,24.375,
2016-08-26,2016,8,239,2.00,24.598,
2016-08-26,2016,8,239,3.00,24.317,
2016-08-26,2016,8,239,4.00,24.341,
2016-08-26,2016,8,239,5.00,24.314,
2016-08-26,2016,8,239,6.00,24.251,
2016-08-26,2016,8,239,7.00,24.196,
2016-08-26,2016,8,239,8.00,24.214,
2016-08-26,2016,8,239,9.00,24.098,H
2016-08-26,2016,8,239,10.00,20.385,
2016-08-26,2016,8,239,11.00,16.391,
2016-08-26,2016,8,239,12.00,14.369,
2016-08-26,2016,8,239,13.00,13.198,
2016-08-26,2016,8,239,14.00,12.100,
2016-08-26,2016,8,239,15.00,11.580,
2016-08-26,2016,8,239,16.00,11.334,
2016-08-26,2016,8,239,17.00,11.053,
2016-08-26,2016,8,239,18.00,10.880,
2016-08-26,2016,8,239,19.00,10.758,
2016-08-26,2016,8,239,20.00,11.329,
2016-08-27,2016,8,240,0.00,24.027,
2016-08-27,2016,8,240,0.50,24.116,
2016-08-27,2016,8,240,1.00,24.234,
2016-08-27,2016,8,240,1.50,24.040,
2016-08-27,2016,8,240,2.00,24.287,
2016-08-27,2016,8,240,3.00,24.041,
2016-08-27,2016,8,240,4.00,24.089,
2016-08-27,2016,8,240,5.00,24.079,
2016-08-27,2016,8,240,6.00,24.035,
2016-08-27,2016,8,240,7.00,23.995,
2016-08-27,2016,8,240,8.00,24.014,
2016-08-27,2016,8,240,9.00,23.421,H
2016-08-27,2016,8,240,10.00,20.106,
2016-08-27,2016,8,240,11.00,16.511,
2016-08-27,2016,8,240,12.00,14.517,
2016-08-27,2016,8,240,13.00,13.609,
2016-08-27,2016,8,240,14.00,12.563,
2016-08-27,2016,8,240,15.00,11.821,
2016-08-27,2016,8,240,16.00,11.443,
2016-08-27,2016,8,240,17.00,11.138,
2016-08-27,2016,8,240,18.00,10.923,
2016-08-27,2016,8,240,19.00,10.785,
2016-08-27,2016,8,240,20.00,11.345,
2016-08-28,2016,8,241,0.00,24.306,
2016-08-28,2016,8,241,0.50,24.327,
2016-08-28,2016,8,241,1.00,24.398,
2016-08-28,2016,8,241,1.50,24.143,
2016-08-28,2016,8,241,2.00,24.315,
2016-08-28,2016,8,241,3.00,23.940,
2016-08-28,2016,8,241,4.00,23.957,
2016-08-28,2016,8,241,5.00,23.928,
2016-08-28,2016,8,241,6.00,23.873,
2016-08-28,2016,8,241,7.00,23.829,
2016-08-28,2016,8,241,8.00,23.854,
2016-08-28,2016,8,241,9.00,23.787,H
2016-08-28,2016,8,241,10.00,20.875,
2016-08-28,2016,8,241,11.00,16.496,
2016-08-28,2016,8,241,12.00,14.438,
2016-08-28,2016,8,241,13.00,13.260,
2016-08-28,2016,8,241,14.00,12.245,
2016-08-28,2016,8,241,15.00,11.583,
2016-08-28,2016,8,241,16.00,11.290,
2016-08-28,2016,8,241,17.00,10.997,
2016-08-28,2016,8,241,18.00,10.835,
2016-08-28,2016,8,241,19.00,10.721,
2016-08-28,2016,8,241,20.00,11.285,
2016-08-29,2016,8,242,0.00,24.551,
2016-08-29,2016,8,242,0.50,24.596,
2016-08-29,2016,8,242,1.00,24.656,
2016-08-29,2016,8,242,1.50,24.367,
2016-08-29,2016,8,242,2.00,24.504,
2016-08-29,2016,8,242,3.00,24.149,
2016-08-29,2016,8,242,4.00,24.163,
2016-08-29,2016,8,242,5.00,24.107,
2016-08-29,2016,8,242,6.00,24.003,
2016-08-29,2016,8,242,7.00,23.905,
2016-08-29,2016,8,242,8.00,23.804,
2016-08-29,2016,8,242,9.00,22.885,
2016-08-29,2016,8,242,10.00,20.585,
2016-08-29,2016,8,242,11.00,16.796,
2016-08-29,2016,8,242,12.00,14.669,
2016-08-29,2016,8,242,13.00,13.421,
2016-08-29,2016,8,242,14.00,12.377,
2016-08-29,2016,8,242,15.00,11.677,
2016-08-29,2016,8,242,16.00,11.338,
2016-08-29,2016,8,242,17.00,11.074,
2016-08-29,2016,8,242,18.00,10.894,
2016-08-29,2016,8,242,19.00,10.771,
2016-08-29,2016,8,242,20.00,11.374,
2016-08-30,2016,8,243,0.00,24.798,
2016-08-30,2016,8,243,0.50,24.735,
2016-08-30,2016,8,243,1.00,24.763,
2016-08-30,2016,8,243,1.50,24.473,
2016-08-30,2016,8,243,2.00,24.609,
2016-08-30,2016,8,243,3.00,24.243,
2016-08-30,2016,8,243,4.00,24.201,
2016-08-30,2016,8,243,5.00,24.110,
2016-08-30,2016,8,243,6.00,23.990,
2016-08-30,2016,8,243,7.00,23.911,
2016-08-30,2016,8,243,8.00,23.884,
2016-08-30,2016,8,243,9.00,23.372,
2016-08-30,2016,8,243,10.00,20.900,
2016-08-30,2016,8,243,11.00,16.987,
2016-08-30,2016,8,243,12.00,14.762,
2016-08-30,2016,8,243,13.00,13.542,
2016-08-30,2016,8,243,14.00,12.438,
2016-08-30,2016,8,243,15.00,11.719,
2016-08-30,2016,8,243,16.00,11.358,
2016-08-30,2016,8,243,17.00,11.067,
2016-08-30,2016,8,243,18.00,10.876,
2016-08-30,2016,8,243,19.00,10.747,
2016-08-30,2016,8,243,20.00,11.340,
2016-08-31,2016,8,244,0.00,24.471,
2016-08-31,2016,8,244,0.50,24.560,
2016-08-31,2016,8,244,1.00,24.693,
2016-08-31,2016,8,244,1.50,24.512,
2016-08-31,2016,8,244,2.00,24.748,
2016-08-31,2016,8,244,3.00,24.503,
2016-08-31,2016,8,244,4.00,24.525,
2016-08-31,2016,8,244,5.00,24.435,
2016-08-31,2016,8,244,6.00,24.306,
2016-08-31,2016,8,244,7.00,24.183,
2016-08-31,2016,8,244,8.00,24.136,
2016-08-31,2016,8,244,9.00,23.280,
2016-08-31,2016,8,244,10.00,20.937,
2016-08-31,2016,8,244,11.00,17.107,
2016-08-31,2016,8,244,12.00,14.599,
2016-08-31,2016,8,244,13.00,13.147,
2016-08-31,2016,8,244,14.00,12.233,
2016-08-31,2016,8,244,15.00,11.619,
2016-08-31,2016,8,244,16.00,11.307,
2016-08-31,2016,8,244,17.00,11.045,
2016-08-31,2016,8,244,18.00,10.880,
2016-08-31,2016,8,244,19.00,10.741,
2016-08-31,2016,8,244,20.00,11.293,
2016-09-01,2016,9,245,0.00,24.191,
2016-09-01,2016,9,245,0.50,24.296,
2016-09-01,2016,9,245,1.00,24.430,
2016-09-01,2016,9,245,1.50,24.251,
